ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
10735.png,0.4870106,-0.71931607,1.6004106,-4.40884,0.9970684,-4.4896045,5.046997,0.877617,4.177367,-5.646919,-1.1136986,5.4781275
10736.png,-4.1963143,-1.6336021,15.706892,8.063279,-5.456217,-4.2804275,-3.6536129,-4.1008925,1.1525909,-3.17002,-3.0406625,-4.6064506
10737.png,2.8177779,0.09488527,-0.49313533,2.2434123,-1.1988133,-8.442078,-2.186365,13.254426,2.3054051,2.560853,0.7648235,-2.157978
10738.png,1.5247049,-3.165393,-0.51451933,-0.07367611,0.9377906,-10.564312,25.232426,3.7209637,1.4269689,-2.6861882,4.43682,-5.6390066
10739.png,-5.4277434,-3.3945398,-2.2566128,-1.5686071,-3.2400692,-1.404916,-3.4028795,-4.027609,1.9274842,4.611215,-3.0844808,11.930146
10740.png,-4.7375855,12.404815,-3.0389824,-1.9615152,-1.1666566,-4.2651515,-2.9455082,-0.82367694,8.338645,-0.81645924,-2.794951,-2.0500615
10741.png,-0.59303755,-3.0092556,-4.6402435,10.024626,-4.5729713,-2.7276053,-4.168345,-1.9050273,0.8021844,9.206454,-5.8679414,-4.7306595
10742.png,0.9607022,-1.9102985,3.1202414,-4.249974,2.8442974,-8.065179,18.65635,3.8876,1.7112747,-3.8128424,5.949543,-7.4313946
10743.png,-0.8044361,-4.3064094,-3.5571194,-7.0671043,2.4408035,22.638918,-2.9764857,-3.3353605,-3.8213732,-3.8240175,1.8459705,1.0607045
10744.png,-2.7265635,-2.5957727,-3.6103578,15.651763,-4.034914,1.1001533,-4.7618995,-3.522348,-1.4917891,1.1712544,-4.851352,-4.9879994
10745.png,-1.0087568,-1.2118098,20.752249,-4.335182,-1.6635226,-1.9357613,-4.8935537,-2.1122115,-0.6624211,-1.7075187,-0.68833196,-0.5169117
10746.png,-4.5172105,-1.4006176,-5.180962,1.3193045,1.5499883,-11.080444,-1.2878838,-2.7556136,15.343736,3.291561,-2.3028297,-3.4349859
10747.png,-3.7450805,-1.8794353,3.352672,0.19728187,-2.2513385,-2.6797478,3.7271266,-1.0506467,-1.7266446,-4.2860737,2.3758004,13.2439375
10748.png,-0.56443113,-0.9302049,2.5975704,0.45230746,1.2039574,-8.833501,20.88603,-0.11737421,0.5780315,-3.011262,4.283164,-4.4637785
10749.png,19.202679,-5.102018,0.3422354,9.506455,-2.5813804,-3.828661,-5.1536736,-0.5147399,-4.7248964,-1.4125389,-1.4312677,-7.2046638
10750.png,0.37765682,-1.9190471,17.016901,-4.747905,-0.17620109,-2.7664623,-3.9506838,-2.11332,-0.008854715,2.0064075,-1.4215213,-1.3077896
10751.png,-4.0317984,-7.773089,-5.5651917,19.297667,-6.241876,1.5880394,-3.4815085,-6.672847,2.5158193,1.2528341,-4.935474,-6.885273
10752.png,-4.07552,-3.1194458,-5.1158104,14.851099,-4.0571904,-1.2510889,-3.4068153,-4.489078,3.8796628,-3.5402768,-5.6131163,-2.2581716
10753.png,2.8404346,-5.8390284,4.238467,9.443339,-3.6432285,2.804097,-3.9873188,-3.200677,-1.7595026,0.16571382,-2.9442873,-6.6487727
10754.png,-5.990105,-0.6059092,-0.2681116,14.74806,-4.308289,-8.893504,-4.412813,-3.2808762,9.130927,-4.501033,-4.318298,-2.7138124
10755.png,-0.06706829,-5.1984043,0.19457345,-3.9425986,-1.5057502,16.946918,-1.2044382,-0.57056355,0.25512916,-8.060741,1.8924637,-3.6880393
10756.png,17.0126,-4.9949827,-0.553854,-6.7695045,-0.20846829,11.054378,-2.7268572,-0.04299262,-1.5285851,-4.262174,1.6165874,-2.0921345
10757.png,-4.641137,-4.984774,-2.732389,16.563505,-4.629273,-5.429671,-2.0838547,-4.22992,1.5610203,5.0861874,-4.033082,-3.02297
10758.png,-4.436699,6.361706,0.60307616,16.058418,-6.0138817,-6.216398,-5.5258617,-3.5235257,-0.656589,-0.81242687,-4.631588,-3.7543526
10759.png,-2.2203956,-5.537724,-1.9116358,19.002851,-6.3204927,-0.7192337,-3.1486053,-3.0454264,-1.0471154,1.5165931,-5.239548,-8.31807
10760.png,-3.371198,-3.8762941,-3.2648902,17.214972,-5.1433353,-0.18529037,-3.0799778,-4.119019,0.511801,-0.50343406,-5.4332075,-3.7941396
10761.png,1.4358244,-1.6149265,-0.42902595,-2.1438446,4.1449246,-8.589718,23.265871,2.139882,2.7300074,-2.89143,5.2499585,-3.5390558
10762.png,-5.386987,-5.3781157,-4.474312,13.789903,-3.7828965,-1.1315036,-3.8357043,-4.14558,3.9540827,1.101608,-5.881482,-2.6716583
10763.png,-4.922335,-2.401189,-3.6640244,17.515154,-6.650557,-4.905909,-4.042952,-3.1807623,0.45119572,4.8887687,-7.2262096,-2.603611
10764.png,0.73251987,0.85578305,2.051928,1.0453391,-0.4227545,-10.086997,18.06174,2.674806,3.7053838,-2.2159023,2.3221612,-8.705414
10765.png,-5.702966,-2.252975,-5.6797166,13.776894,-3.3589087,-1.1513814,-1.0149035,-2.6599472,4.0519137,-3.2536268,-4.666063,-2.3483446
10766.png,-0.8048889,-3.5189314,-2.3306525,11.068457,-5.0964365,-2.6616943,-3.1777112,-0.039722964,3.014848,0.98892343,-3.1120305,-4.5277042
10767.png,-2.403147,-5.6795034,-2.1843944,4.5239143,-1.047456,19.433672,-3.3770626,-4.0048413,-6.4066696,-2.836225,-3.1268451,-1.0212337
10768.png,-5.709659,-2.1909673,1.0105476,17.977509,-5.97974,-3.1108289,-3.9622908,-5.0733256,0.10757251,-3.1380107,-6.2854843,-1.2891064
10769.png,-1.4748396,-2.7544746,0.12619689,15.459348,-4.7823133,3.8611917,-5.287352,-3.5884593,-4.4412985,-0.39455155,-5.9981103,-5.4158225
10770.png,-5.2670836,-1.2010505,-2.6620274,-1.5277028,0.36176705,0.67015386,-1.2205851,-3.2077656,-0.6548893,-6.19059,-1.2249022,19.88766
10771.png,-2.5081074,-4.2284985,-0.7357683,16.340857,-7.006152,0.33614424,-3.4265172,-3.3911533,-4.8091407,1.6578947,-7.324267,-0.73488975
10772.png,-1.1407931,-4.8364177,-1.4914832,16.10782,-2.8369017,-2.118927,-1.871146,-4.031637,-1.2772499,2.5363092,-2.0917263,-5.5146866
10773.png,-3.768939,-3.1194422,-4.6315494,3.9638462,0.14413488,-6.6725492,-3.8132927,-1.0672281,12.039053,3.9572825,-0.40573385,-2.9737897
10774.png,0.2826085,-0.87452585,-1.2687671,-2.1383486,-0.5686401,-7.9060235,-3.3244147,-1.8644968,4.9211326,21.02869,-2.4729156,-0.55898726
10775.png,-3.194443,-1.0854707,-5.61426,-1.044596,3.098976,-2.6665938,-1.559226,-0.60812986,14.256146,-0.99343723,-0.67606044,-1.2120241
10776.png,-1.9755127,16.454124,-1.0230404,-7.591236,0.30307037,-3.382656,-3.4944034,1.5664375,3.689605,-0.27146178,2.4336054,-4.7915344
10777.png,1.210613,-0.1709575,0.9696076,-3.635367,3.540138,-6.9880786,21.06385,1.0976527,1.9798224,-4.3183637,3.63965,-3.9845488
10778.png,-0.4260249,-4.878959,-1.3336445,5.617104,-2.884265,-3.2607296,-4.5722275,-1.2094356,4.6721187,-2.8970773,-2.087192,6.380352
10779.png,1.9068059,-0.65198565,18.259945,-2.0243177,-2.1755836,-2.9438326,-5.220889,-1.9174687,-1.5857333,-0.19426392,-1.171097,-2.8266842
10780.png,-2.19309,-3.0650015,-3.5790505,4.1929913,-2.1274116,-10.782428,-3.1265986,-2.7066736,15.830487,1.4689888,-1.7160779,-3.1485353
10781.png,-6.0898576,-2.3615813,-4.0656185,5.521444,-1.9004854,-2.8253558,-4.7277513,-3.9237866,12.64618,-3.2135112,-4.771105,-0.51203614
10782.png,-1.713907,-3.9745643,-5.12381,-3.4571028,-2.8938699,-4.541261,-5.669677,-4.1991425,2.75891,18.905743,-2.4557006,2.051208
10783.png,14.922895,-5.772993,-3.488284,-1.4943852,-0.3778414,10.332351,-4.009619,1.2577078,-0.8990799,-5.414077,2.0047474,-5.429636
10784.png,-1.1145685,-4.0099235,-2.0719063,12.517603,-3.6439984,2.3322284,-3.1168997,-2.8944068,-0.056014434,-0.3785143,-1.8432575,-2.5909326
10785.png,-5.611072,2.3633118,-6.5324144,4.6859846,-1.4725263,-11.601396,-3.0552328,-1.8338698,13.709766,-0.4175815,-2.5088038,-1.3750848
10786.png,-2.6499345,-6.2153535,-2.9857638,20.299652,-4.8587065,-3.214145,-1.3738563,-3.0353055,-4.1044903,2.3093238,-5.6034656,-3.6878588
10787.png,0.57475203,-3.9953969,-0.7673496,-1.4576267,-2.928457,-8.411867,-3.9362879,-0.5910257,3.8295276,25.312683,-3.3650985,-4.6771603
10788.png,-2.6052608,9.521066,0.10063593,-1.8788694,-0.13756612,-3.8152988,-1.5899973,1.5899463,2.7808597,-2.6074827,0.65431917,-2.9555051
10789.png,-0.7438584,-4.1919713,-2.147339,-4.304596,-1.4773266,19.08572,-4.454207,-2.2432437,-0.82422745,-6.2846584,-1.1143997,-0.5255779
10790.png,-2.5758991,8.130855,-0.3526137,2.5468605,-3.0636094,-10.599708,-2.4894464,-0.75759137,8.142514,2.3099747,-4.1083055,-4.21938
10791.png,-1.5206969,-1.730233,-2.874826,14.931574,-1.9763476,-2.9907055,-3.5236762,-1.9158643,5.502641,0.46397316,-4.0856767,-7.822123
10792.png,-6.7021427,8.188638,1.5808709,19.35227,-4.4238477,-6.513476,-3.077374,-2.1168795,-4.6497984,-2.6266499,-5.114434,-7.392248
10793.png,-3.688903,-6.654304,-1.346686,5.3189993,-5.886421,-9.664737,-3.1060176,-4.811617,6.5142546,13.38563,0.97108465,-0.5042473
10794.png,-3.9610224,-3.7298105,-0.8240202,-3.5213866,-1.0313282,1.5629647,-3.4884467,-5.8586793,-0.7575789,-1.063291,-0.9667044,19.689081
10795.png,-1.1773782,2.144406,-1.7982122,3.5028412,-0.5704467,-1.9880688,0.9114116,0.70420563,5.4857006,-6.6766458,1.6547449,-3.583611
10796.png,-2.0872312,-3.479797,-3.755221,10.956733,-4.394733,-1.5103322,-3.4046898,-3.9902053,-0.31862628,8.894498,-3.8340764,-3.2578807
10797.png,27.411634,-0.17302522,0.0022420557,-1.5483197,-0.6009866,-5.5418944,-0.8479629,-0.6500567,-1.433803,-3.3986096,2.0781608,-4.1777472
10798.png,21.077913,-0.7745317,-1.1011858,0.4650305,-0.65146595,-5.8557906,-3.0086784,4.725845,1.9369769,-1.5455142,-0.07374481,-5.489766
10799.png,-1.3048798,0.41860482,-0.3505212,-3.0302317,-1.8989992,6.329594,-1.719141,-4.910858,-7.3893075,-7.891535,-0.13312186,19.271515
10800.png,-1.9737868,0.10458133,-4.3690925,13.124247,-2.0184426,-4.4322844,-3.4698558,-1.2807099,5.4951973,-0.8044218,-4.215653,-2.7936504
10801.png,-1.3991437,-5.5723605,-4.9964495,15.98333,-5.8198133,-5.594751,-3.3485081,-4.4188743,1.059064,8.018017,-6.1105485,-4.0845804
10802.png,-0.013001725,-6.2688084,-4.805721,6.370881,-1.1426368,-0.09544291,-1.5354149,-4.1652784,11.22081,-9.786021,5.656449,-2.680154
10803.png,-2.3359234,-4.5299,-3.883145,17.691776,-4.627427,-1.551397,-5.146676,-1.5606034,2.3904006,1.237163,-4.2595677,-7.9367394
10804.png,0.35054076,-5.2460866,-2.1041486,-6.137281,2.379774,24.399118,-2.689329,-3.383441,-6.1613264,-6.8171,4.1143346,0.5938515
10805.png,-1.2201766,-1.3547266,9.604027,4.4722123,-2.4498684,-0.20911855,-6.699436,-2.2501705,-2.4454043,1.5735327,-5.155784,-4.1039734
10806.png,23.898663,-3.7228286,0.065755844,3.3713791,-2.6257887,-4.022909,-1.9942715,-0.36927658,-2.942704,-1.0812789,1.226346,-7.483971
10807.png,-3.7942214,1.2732768,-3.5893455,10.344167,-3.7399962,0.09176736,-4.3440914,-5.425891,0.01563804,-0.6680258,-4.679486,0.6907929
10808.png,-2.9050653,-3.0589263,-3.795958,-2.6310196,-0.3692479,1.1232735,-1.311779,-4.6345153,0.47411266,-2.930561,-0.09190125,16.360205
10809.png,-3.113026,1.6937505,2.479657,6.7978125,-3.317966,1.4270811,-4.9730215,-3.5318394,0.76841253,-4.6934695,-2.6997664,-1.2980844
10810.png,-2.5267227,19.365423,-0.79727936,-2.5538273,-0.14732969,-6.3958116,-1.0804212,0.30893704,0.8361456,-4.0971026,1.2529024,-3.7823687
10811.png,-3.7176433,-1.3240327,-3.9804122,9.310913,-3.8364592,5.4165363,-4.7887316,-4.534402,-0.8565685,-0.846639,-4.9526124,2.5379453
10812.png,0.2867481,-1.459934,-1.6102477,-1.2473779,0.09700948,-3.478912,-2.4646325,0.21459004,13.095649,1.7478095,-0.07510709,-1.7508737
10813.png,0.92300093,-3.7462254,20.940285,-0.16108665,-2.118371,-4.969309,-2.772022,-2.0041616,0.80022734,-1.0728441,-0.3758872,-2.7473102
10814.png,-6.2890873,-1.4220238,-3.73014,8.438409,-2.7113614,-3.321542,-4.208224,-4.6452127,9.346056,-2.9719467,-4.949128,1.1312894
10815.png,-2.1786263,1.9971676,18.16057,-0.7162766,-2.4182281,-7.284409,-4.7498,-2.0902553,2.3191745,0.26097983,-0.90136725,-2.9253314
10816.png,-2.8893554,-2.772348,-2.8923876,15.392427,-4.0836954,-0.4773738,-3.488107,-3.900401,0.007538723,0.20087619,-4.6815124,-2.8359554
10817.png,-1.5106883,-1.8530524,-3.469881,17.523844,-5.246994,1.2136128,-1.3786426,-2.4626365,-5.185254,-1.5182182,-6.569496,-1.8492838
10818.png,-3.6524007,-1.3528025,-1.8695796,9.87352,-3.6163607,1.552191,-4.262829,-4.1104198,0.08559741,0.00907186,-3.975823,-2.7528806
10819.png,-4.501687,-4.025331,-0.84573036,13.843528,-5.278891,-1.1770656,-2.5639153,-3.8802776,0.33326155,1.5442255,-3.1271594,-3.685166
10820.png,-4.976152,-3.4234254,-2.6986687,14.769421,-5.502947,1.1720537,-4.8313336,-4.8796163,-3.063878,2.1136231,-7.1292086,-0.064356245
10821.png,20.38483,-3.7605023,-1.0406288,5.8647976,-1.8531195,-6.0210576,-1.4733543,-0.89319396,-0.6874822,-5.0465584,2.6258254,-7.934129
10822.png,-2.153975,2.2264748,3.6899095,-0.98058575,2.7114348,-9.298743,21.767105,1.337339,5.190032,-6.0870743,2.7046723,-4.6871047
10823.png,-4.6606364,2.0728986,-3.8392208,5.330116,-1.9919243,-10.016757,-1.2718172,1.6050925,13.560431,0.25965124,-2.8637002,-3.4811883
10824.png,5.4796586,-4.035514,0.28396136,13.891584,-4.7295732,-5.8403354,-3.380852,7.0216503,0.6266284,0.15228914,-1.6230096,-8.076658
10825.png,-0.39922255,9.05057,-2.4475915,-6.424926,-0.9384519,-9.915339,-0.57520545,0.8026378,13.165713,3.1516361,1.6616203,-10.181018
10826.png,23.021461,0.8562233,-0.9991436,0.23111644,-2.210185,-8.586869,-3.302541,1.0733842,1.9598297,-1.0547445,1.7346387,-5.8550525
10827.png,-2.6823843,-1.4249799,-2.0407991,14.161736,-3.3795414,-2.1307158,-4.9665627,-2.6886935,0.0021991003,1.6510923,-6.5713487,-5.903019
10828.png,-4.4971447,-0.6523697,3.9255779,17.201746,-5.4363675,-1.7727832,-1.4599416,-3.4030778,-2.371389,-2.6313224,-3.6642764,-2.729936
10829.png,-3.0066392,-5.0991464,-3.0415225,0.5135199,-1.7587619,18.12282,-6.155143,-4.080694,-1.7677275,-4.735009,-1.3078487,0.9415447
10830.png,0.88874424,0.7734057,0.7756946,-5.0799265,3.7457528,-7.184658,20.18657,1.4311246,2.3066685,-3.953773,4.518208,-3.820947
10831.png,-3.195087,0.619385,-3.1214483,11.146656,-2.3927472,1.0313171,-2.9262762,-4.122414,3.1024454,-6.191054,-3.9887166,-2.2466815
10832.png,-3.083126,-4.037445,-3.4970403,4.2441173,-1.6760824,18.30946,-4.107906,-3.5682726,-5.2897677,-3.5149634,-1.9604836,3.386069
10833.png,-3.7490184,-4.5334,-1.1542886,13.849527,-4.8330383,-0.08687679,-4.0250187,-4.2061667,-0.27747303,0.26703894,-5.0428705,-1.4034902
10834.png,0.82018894,-2.502918,18.240051,-3.0354538,-0.5643902,-2.2619169,-4.557164,-3.6046505,1.0438071,1.5616376,-1.5708591,-2.059416
10835.png,20.600714,-3.1176639,-2.5086627,5.290661,-3.2827926,-7.275873,-4.164762,-3.4074852,3.161144,-1.559064,-0.7608184,-5.402556
10836.png,-2.0641818,-1.1657091,-1.4826149,14.996828,-4.9699845,-0.17519191,-5.294731,-3.7820992,-1.1482302,0.5204472,-5.948837,-4.9996233
10837.png,1.3803473,-6.6190224,-2.9910812,-7.2778945,1.0929577,24.040844,-3.0227342,-0.1441021,-2.8209546,-7.758529,0.5360463,-0.46032268
10838.png,-1.2533274,-5.350549,-3.2569423,3.1286674,-3.3471382,19.840944,-3.111454,-4.8443537,-4.4186244,-3.988212,-1.724695,0.2813115
10839.png,1.8780825,-8.335209,-1.90685,-1.4391801,-1.850171,-5.4054723,15.052051,3.083984,-0.012979997,3.9512813,3.6992726,1.4270855
10840.png,-4.612212,-2.5142581,-5.381631,5.219882,3.147758,-7.2037497,-1.4905801,-3.127087,9.710048,0.3583305,-0.5307066,-1.7294906
10841.png,-2.022593,-1.1848153,-1.2867005,-3.3505106,3.3079233,-7.314685,18.409437,1.3865381,2.9644516,-4.6250486,5.5885854,-5.7130265
10842.png,1.3969582,0.5507587,1.8945584,-4.9935923,6.317391,-9.25966,21.784409,0.41401413,4.9623723,-3.7889137,3.7407663,-3.0837848
10843.png,-4.280179,-3.8709111,-2.877514,18.164392,-5.5369196,-3.2983043,-4.3680224,-3.762293,-1.3580319,4.523782,-5.2739635,-3.438137
10844.png,-4.1177354,-1.5519692,2.3491182,-4.575285,-0.65872705,2.123884,-1.2540247,-3.8433988,-4.096716,-4.8111567,2.2956278,20.712967
10845.png,-3.4138255,-3.046076,-1.5643817,12.093616,-1.9932418,3.1469142,-3.9737701,-0.5076139,0.014180632,-1.9731967,-2.591253,-3.8457313
10846.png,-0.56411463,-2.1926763,20.674139,-0.7670781,-1.2717025,-3.3790271,-4.0737095,-1.566269,-0.68738544,1.4035982,-1.4050018,-5.341188
10847.png,-3.057471,15.143636,-0.18468113,-0.84378237,-2.2702284,-7.0373125,-3.179218,2.0799437,4.264741,0.38360316,-0.9082515,-4.8304977
10848.png,19.68995,-1.1667662,0.3615064,2.5116572,-1.7971709,-5.627622,-4.7891235,0.15077868,2.2689435,-4.67209,2.315892,-5.0699425
10849.png,-1.8003894,-1.8561001,-4.6828856,0.022407208,1.0139798,-8.121503,-2.5197787,0.64286363,14.281132,-0.9141109,0.31496045,-3.2401342
10850.png,-4.463158,-1.942877,-1.2926,18.043303,-5.3470097,-1.5910896,-2.3251417,-1.8982847,-2.4930027,-3.8791766,-6.024099,-5.0215807
10851.png,-0.9783586,-6.238023,-5.460472,0.012791622,-0.6153189,20.358128,-3.003245,-4.5702033,-4.58978,-2.9738238,-2.2235057,2.146674
10852.png,-0.9916081,2.0229628,2.2555342,-0.3848538,2.0950382,-8.900191,22.536577,0.770488,-0.44482714,-3.507367,3.785945,-3.35836
10853.png,-0.8174469,-6.8564143,-3.5748234,7.0315824,-1.9603435,14.457973,-5.104073,-3.8104987,-3.2712498,-2.255621,-3.0126953,-0.028810717
10854.png,-4.734775,1.3976339,-3.894907,11.277369,-3.7733536,-0.29392326,-3.7778187,-3.8539405,2.1933243,-2.9435058,-4.978348,-2.432687
10855.png,21.870869,-0.87449145,1.5822812,-1.3423805,-0.11364269,-4.3939214,-1.2609515,0.9380424,-0.20659477,-0.7728073,1.3157194,-4.1311955
10856.png,27.587591,-4.6476,-2.6129062,-0.617021,-2.8025885,-7.4995766,-4.884177,-1.9453622,1.0355657,2.701696,2.0324264,-6.1509786
10857.png,21.762869,-1.6904798,-0.07179588,1.2574203,-4.0357723,-9.276811,-3.712937,2.2230828,0.9597328,0.46054274,-1.6712494,-6.00112
10858.png,21.60901,-3.291485,-0.55139816,1.063103,-1.5021496,-9.0214205,0.24469352,3.3995245,1.3887619,0.74127454,3.1492305,-7.7570224
10859.png,-6.271497,-2.1054237,-7.0969567,7.4644465,-2.9906359,-3.6762154,-3.9973428,-3.6382158,8.433835,4.439246,-5.372768,-0.9990457
10860.png,16.471554,-3.7091115,1.8127035,-0.7063698,-1.1057353,-6.316844,0.1111681,-2.2734256,0.983995,-5.918615,1.7737361,5.6820016
10861.png,24.84347,-1.1247572,1.5388278,-2.0160997,-1.1907415,-4.9702444,-2.9556234,-0.75289965,0.3816742,-2.1107988,0.20766322,-4.0713415
10862.png,-4.491999,-1.0592493,-2.260735,-4.083352,1.6844754,3.6482546,-1.1033349,-2.3712687,-0.30343992,-7.803538,0.96745765,16.677551
10863.png,3.6236222,-1.2695172,0.06309198,2.7199824,-1.5168364,-11.550878,-0.57491,11.193221,4.3260317,5.3159494,1.4031202,-4.3888736
10864.png,1.5810254,-6.008711,-3.889924,-3.698452,0.6666984,24.05686,-4.1023707,-3.2995114,-4.6285677,-2.0557868,0.8329665,-3.3612046
10865.png,24.285463,-0.2831751,1.2577407,3.0862021,-5.5097594,-10.726064,0.11387998,1.8444719,0.038855717,-4.0992904,1.625752,-6.2743435
10866.png,-4.7759643,11.09593,0.6569936,-3.0543332,0.45266336,-3.2085853,-3.8010063,0.07152298,4.620373,-4.4279137,-0.010666439,-5.701922
10867.png,-2.8448775,6.380227,-0.70073855,-2.9293067,1.509675,-7.998062,2.6168435,0.15582058,13.306758,-3.7021642,2.8651602,-3.2715764
10868.png,-0.67930406,-4.1307015,-1.790982,-0.3434797,-1.5652103,-6.634824,-3.84665,-2.6515756,3.8911383,21.574537,-1.9046111,-1.4267234
10869.png,16.914175,-1.8477392,-2.494194,10.330006,-6.4605455,-7.5602155,-2.2728133,-0.8877537,-2.5133278,-0.82735234,-3.4243689,-8.226497
10870.png,-0.96740645,-2.7630284,0.6163232,10.407994,-1.2922785,5.65287,-2.2087789,-0.6108993,-1.418242,-4.8445034,-1.2754703,-2.6037219
10871.png,-3.777833,-4.5130777,-0.03335381,15.123655,-4.3760147,-0.47664994,-2.4442453,-3.1537876,-1.1967912,1.1957741,-2.818329,-4.187087
10872.png,-0.079034165,-4.340667,-2.244666,17.4726,-3.8740673,-2.4142513,-4.5510387,-3.9143293,2.590946,-1.8201269,-2.9752924,-6.1085477
10873.png,24.85634,-2.6471045,-2.673965,-0.02344909,-1.1600149,-5.709743,-4.106437,-3.1342824,2.1837223,-3.320118,3.4824133,-4.164174
10874.png,-0.92499405,-2.440704,11.553169,1.5896091,-1.2840478,1.3418856,-4.839292,-3.9354324,-2.1956556,0.39063781,-3.8850985,0.12758288
10875.png,-1.9378058,-5.5570726,-3.242509,4.8128123,-2.1794267,18.9117,-3.4467368,-5.167781,-7.6972837,-2.7985353,-1.1182394,-0.6561322
10876.png,0.15099885,-6.2827463,-3.2020807,11.471435,-4.021554,1.2257901,-3.1120508,-3.0977376,-6.650275,-4.258471,-3.296606,4.9190106
10877.png,-5.429646,-0.45668364,-2.1618028,11.30618,-3.9115345,0.2071769,-3.2315886,-4.831698,0.901553,-1.9401029,-4.2757826,0.8955356
10878.png,-1.0958751,-4.5713286,-3.8540816,5.7510486,-2.2154682,-2.3942344,-3.964234,-1.354566,-1.3799318,-5.2491736,-4.1591616,12.384778
10879.png,-1.097601,-3.2038999,-2.4012213,14.620058,-2.4448216,-2.057965,-2.7428143,1.1019148,-1.1744783,1.8880692,-3.951171,-6.404057
10880.png,3.0201476,-2.4063122,0.33949214,-3.2681303,-1.4363358,-5.810745,20.511095,-2.6621423,1.7401181,-5.34497,6.3769813,-2.199186
10881.png,-1.2582817,-0.43269843,1.8206879,-2.4654024,3.7092881,-4.4210176,18.025803,1.2828479,1.7659279,-2.967443,5.9250145,-3.4727726
10882.png,0.5165191,-3.613531,22.583794,-3.6501296,-1.719501,-4.1818337,-2.801576,-2.0572953,-0.3368052,-0.20550479,-0.2255527,-0.5288968
10883.png,-0.12288679,-2.7513347,2.6859457,-1.512011,1.2882968,-11.554514,18.630413,0.8780104,3.073858,-1.8974698,7.2226973,-3.0468996
10884.png,-2.354335,-4.1918635,0.39895993,16.209259,-4.9984446,-1.0381027,-5.4714622,-4.021466,-0.04028599,1.8309455,-4.544642,-4.7370434
10885.png,-3.2663438,-1.1501849,-4.443983,13.535129,-2.0188367,0.8642182,-0.47599673,-1.4753222,4.2414412,-3.848227,-4.051416,-3.0271914
10886.png,-0.44606495,-2.3951936,18.9906,-1.5250998,-1.7034738,-1.9946687,-5.385946,-2.687276,-2.6805103,2.5225735,-2.351483,-2.7831414
10887.png,-2.694723,-3.6126907,2.6740258,19.766264,-6.0232215,-5.7554483,-1.4092119,-3.5026608,0.73256487,-1.2499534,-5.167356,-8.033816
10888.png,-7.838572,-1.0840763,-2.9726315,10.224378,-3.7209418,-7.730045,-3.0710404,-5.764821,9.302213,-0.35099655,-4.828524,3.05283
10889.png,-2.7485683,14.588391,-0.19487464,-3.8572872,-0.33613604,-6.101154,-1.3993118,0.017844707,5.2113075,-0.32651263,0.17419298,-4.807062
10890.png,-2.2297573,-1.1906432,-1.9208063,11.035763,-4.024873,-1.223776,-3.5221891,-3.65309,-1.6337259,1.0249455,-4.5937,-2.5920823
10891.png,-2.1941407,-5.7642465,-4.128738,14.551683,-4.4445763,-4.5810122,-3.2503667,-4.1181617,4.185176,0.39472127,-2.1664407,-2.0261438
10892.png,-0.82281405,-5.4993153,-4.01735,-4.9992533,-0.13495052,22.791986,-4.488257,-3.6008,-2.9235249,-4.809541,0.59917647,1.9318444
10893.png,-4.124765,-2.0093207,-2.4460592,6.128164,-2.8634396,-2.8715155,-4.374432,-5.140146,8.959432,-3.321248,-4.317031,2.1478865
10894.png,-2.1925657,-5.627481,-2.990676,-2.2810764,0.26329657,21.02231,-5.138087,-4.5906115,-3.2409122,-4.312527,0.6796749,0.524638
10895.png,0.86770827,-5.0184364,-1.509944,-1.9374924,-1.626211,-6.8458056,-3.5181282,0.15962975,3.508693,20.88922,-1.6216486,-2.3450892
10896.png,28.509768,-2.1001527,1.3070421,-3.9528522,0.52367836,-8.885731,-1.5174756,1.6797414,0.5981192,-1.221701,4.2525926,-7.377202
10897.png,-2.5224822,-5.753339,-3.1106498,-3.4522474,-0.5766182,19.644194,-4.648496,-3.836923,0.9762399,-4.265571,0.89293724,-1.0383865
10898.png,4.672877,-2.6556907,-0.79234385,-3.4393911,4.657328,-4.479739,19.527351,0.612813,-0.8171603,-3.295751,3.1257372,-3.1226912
10899.png,-4.234824,-0.8016285,-1.3863477,-0.9164472,-1.0616082,6.1869583,-1.5287745,-3.9414515,-3.085992,-3.0488856,-1.173737,16.395887
10900.png,-3.8143222,0.07266899,-1.5682244,15.359213,-4.6147647,-2.7324672,-4.435822,-2.9528232,-0.8048721,1.4594418,-6.3825135,-4.7579412
10901.png,-0.09581338,-3.5242457,23.292799,-2.3688166,-1.3999937,-2.7113264,-3.0754943,-1.5878346,-2.8934662,-0.98335534,-0.79532677,-1.7303228
10902.png,0.212602,-1.9104055,15.050039,0.31361574,-1.6938602,-2.9810312,-5.7807455,-2.1914446,-1.5685139,2.8991303,-3.268789,-5.183092
10903.png,-4.0955753,0.28698012,-2.31708,1.9001812,2.5877292,-5.095335,-4.457732,-3.3933616,8.349045,-8.572216,-1.6894417,9.086422
10904.png,-1.2128726,0.34514418,1.3058139,-2.083033,6.783507,-5.759402,21.372414,2.9670243,-2.6857338,0.3664552,2.6126914,-2.105846
10905.png,-2.1684897,-2.1085784,-5.306495,2.751043,-4.9237337,-5.306081,-2.7539723,-1.9680214,10.602487,-0.28949004,-5.5774407,-2.5394976
